Name_eng;Name_zh;Name_py;Nationality;University;State;Degree_source;Degree_level;Field_main;Field_2;Year_start;Year_end;Honorary;nDeg;start;end;duration;period;Degree_high;Field_high;Life_member;Deceased;Employer_main;Employer_2;Sector_1;Sector_2;Country;City;Street_name;Street_2;Street_nbr;Building;Page;PDF
Dietz_Paul;;;Western;Miami;Florida;A.B.;Bachelor;Humanities;Arts;1925;1925;;1;1925;1925;0;1919-1935;Bachelor;Humanities;;;Goodrich Rubber Company, B.F.;;Company;Chemical;China;Shanghai;Szechuen;;670;;189;218
Downs_W.H.;;;Western;Georgetown;District of Columbia;D.D.S.;Doctorate;Medicine;Dental Surgery;1920;1920;;2;1920;1930;10;1919-1935;Doctorate;Medicine;;;;;;;China;Shanghai;Bund;;26;;189;218
Downs_W.H.;;;Western;California;California;M.D.D.S.;Doctorate;Medicine;Dental Surgery;1930;1930;;2;1920;1930;10;1919-1935;Doctorate;Medicine;;;;;;;China;Shanghai;Bund;;26;;189;218
Drumright_E.F.;;;Western;Oklahoma;Oklahoma;B.S.;Bachelor;Sciences;Sciences;1929;1929;;1;1929;1929;0;1919-1935;Bachelor;Sciences;;;American Consulate General;;Foreign Government;Consulate;China;Shanghai;Kiangse;;181;;189;218
Dunn_T.B.;;;Western;California;California;B.S.;Bachelor;Sciences;Sciences;1913;1913;;2;1913;1916;3;1909-1918;Doctorate;Medicine;;;;;;;China;Shanghai;Canton;;51;;189;218
Dunn_T.B.;;;Western;California;California;M.D.;Doctorate;Medicine;Medicine;1916;1916;;2;1913;1916;3;1909-1918;Doctorate;Medicine;;;;;;;China;Shanghai;Canton;;51;;189;218
Ely_J.A.;;;Western;Princeton;New Jersey;;;;;1899;1899;;1;1899;1899;0;1883-1908;;;;;St. John's University;;Education;University;China;Shanghai;Jessfield;;180;;189;218
Engdahl_Russell;;;Western;Georgetown;District of Columbia;B.S.;Bachelor;Sciences;Sciences;1930;1930;;2;1925;1930;5;1919-1935;Bachelor;Sciences;;;American Consulate General;;Foreign Government;Consulate;China;Shanghai;Kiangse;;181;;189;218
Engdahl_Russell;;;Western;Washington;Washington;;;;;1925;1926;;2;1925;1930;5;1919-1935;Bachelor;Sciences;;;American Consulate General;;Foreign Government;Consulate;China;Shanghai;Kiangse;;181;;189;218
Farnsworth_Linden L.;;;Western;Illinois;Illinois;;;;;1926;1926;;1;1926;1926;0;1919-1935;;;;;Eastman Kodak Company;;Company;Movie;China;Shanghai;Yuen Ming Yuen;;185;;190;219
Fessenden_S.;;;Western;Bowdoin;Maine;A.B.;Bachelor;Humanities;Arts;1896;1896;;1;1896;1896;0;1883-1908;Bachelor;Humanities;;;Shanghai Municipal Council;;Local Government;Foreign;China;Shanghai;;;;;190;219
Fistere_Joseph Jr.;;;Western;Cornell;New York;;;;;1917;1917;;1;1917;1917;0;1909-1918;;;;;National Aniline & Chemical Company;;Company;Chemical;China;Shanghai;Museum;;88;;190;219
Fitch_George A.;;;Western;Wooster;Ohio;B.S.;Bachelor;Sciences;Sciences;1906;1906;;2;1906;1909;3;1883-1908;Bachelor;Sciences;1931;;Young Men's Christian Association;Foreign Y.M.C.A.;Organization;Religious;China;Shanghai;Bubbling Well;;150;;190;219
Fitch_George A.;;;Western;Columbia;New York;;;;;1906;1909;;2;1906;1909;3;1883-1908;Bachelor;Sciences;1931;;Young Men's Christian Association;Foreign Y.M.C.A.;Organization;Religious;China;Shanghai;Bubbling Well;;150;;190;219
Fox_Den;;;Western;Lehigh;Pennsylvania;Ch.E.;Certificate;Engineering;Chemical Engineering;1929;1929;;1;1929;1929;0;1919-1935;Certificate;Engineering;;;York Shipley, Inc.;;Company;Mechanical;China;Shanghai;Jinkee;;81;;190;219
Franklin_C.S.;;;Western;Mississippi;Mississippi;B.A.;Bachelor;Humanities;Arts;1913;1913;;2;1913;1914;1;1909-1918;Bachelor;Law;1930;;Franklin & Harrington;;Company;Company;China;Shanghai;Yuen Ming Yuen;;149;;190;219
Franklin_C.S.;;;Western;Mississippi;Mississippi;LL.B.;Bachelor;Law;Law;1914;1914;;2;1913;1914;1;1909-1918;Bachelor;Law;1930;;Franklin & Harrington;;Company;Company;China;Shanghai;Yuen Ming Yuen;;149;;190;219
Freeman_Jo Fisher;;;Western;Arizona;Arizona;A.B.;Bachelor;Humanities;Arts;1920;1920;;2;1920;1927;7;1919-1935;Master;Humanities;1935;;Central Bank of China;;Central Government;Administration;China;Shanghai;Bund;;15;;190;219
Freeman_Jo Fisher;;;Western;Harvard;Massachusetts;A.M.;Master;Humanities;Arts;1927;1927;;2;1920;1927;7;1919-1935;Master;Humanities;1935;;Central Bank of China;;Central Government;Administration;China;Shanghai;Bund;;15;;190;219
Fritchman_L.A.;;;Western;Lehigh;Pennsylvania;B.A.;Bachelor;Humanities;Arts;1918;1918;;1;1918;1918;0;1909-1918;Bachelor;Humanities;1935;;Shanghai Telephone Company;;Company;Communication;China;Shanghai;Kiangse;;232;;190;219
Fritz_Chester;;;Western;Washington;Washington;A.B.;Bachelor;Humanities;Arts;1914;1914;;1;1914;1914;0;1909-1918;Bachelor;Humanities;1935;;Swan, Culbertson & Fritz;;Company;Trade & Business;China;Shanghai;;;118;;190;219
Fryer_George B.;;;Western;California;California;;;;;1911;1911;;1;1911;1911;0;1909-1918;;;1931;;Institution for the Chinese Blind;;Health institution;Charity;China;Shanghai;Hungjao;;290;;190;219
Gill_F.W.;;;Western;Maryville;Missouri;B.A.;Bachelor;Humanities;Arts;1905;1905;;2;1905;1928;23;1883-1908;Master;Humanities;;;St. John's University;;Education;University;China;Shanghai;Jessfield;;188;;191;220
Gill_F.W.;;;Western;Ohio State;Ohio;M.A.;Master;;;1928;1928;;2;1905;1928;23;1883-1908;Master;Humanities;;;St. John's University;;Education;University;China;Shanghai;Jessfield;;188;;191;220
Gray_Norman H.;;;Western;Cooper Union Institute of Technology;New York;B.S.;Bachelor;Sciences;Sciences;1930;1930;;1;1930;1930;0;1919-1935;Bachelor;Sciences;;;Shanghai Power Company;;Company;Electrical;China;Shanghai;Nanking;;181;;191;220
Harkson_US.;;;Western;Nebraska;Nebraska;B.S.;Bachelor;Sciences;Sciences;1916;1916;;1;1916;1916;0;1909-1918;Bachelor;Sciences;1935;;Henningsen Produce Company;;Company;Food;China;Shanghai;Sawgin;;250;;191;220
Hayes_Ernest M.;;;Western;Princeton;New Jersey;A.B.;Bachelor;Humanities;Arts;1920;1920;;3;1914;1920;6;1909-1918;Bachelor;Humanities;;;Associated Mission Treasurer;;Organization;Religious;China;Shanghai;Yuen Ming Yuen;;169;;191;220
Hayes_Ernest M.;;;Western;Wooster;Ohio;;;;;1914;1915;;3;1914;1920;6;1909-1918;Bachelor;Humanities;;;Associated Mission Treasurer;;Organization;Religious;China;Shanghai;Yuen Ming Yuen;;169;;191;220
Hayes_Ernest M.;;;Western;Washington & Jefferson;Pennsylvania;;;;;1915;1916;;3;1914;1920;6;1909-1918;Bachelor;Humanities;;;Associated Mission Treasurer;;Organization;Religious;China;Shanghai;Yuen Ming Yuen;;169;;191;220
Heald_Wallace S.;;;Western;Michigan;Michigan;B.S.;Bachelor;Sciences;Sciences;1912;1912;;1;1912;1912;0;1909-1918;Bachelor;Sciences;1932;Deceased;Shanghai Power Company;;Company;Electrical;China;Shanghai;Nanking;;181;;191;220
Helmick_Milton J.;;;Western;Denver;Colorado;LL.B.;Bachelor;Law;Law;1910;1910;;4;1905;1910;5;1883-1908;Bachelor;Law;1935;;U.S. Court for China;;Court;Court;China;Shanghai;Kiangse;;181;;191;220
Helmick_Milton J.;;;Western;Stanford;California;;;;;1905;1906;;4;1905;1910;5;1883-1908;Bachelor;Law;1935;;U.S. Court for China;;Court;Court;China;Shanghai;Kiangse;;181;;191;220
Helmick_Milton J.;;;Western;Colorado;Colorado;;;;;1906;1907;;4;1905;1910;5;1883-1908;Bachelor;Law;1935;;U.S. Court for China;;Court;Court;China;Shanghai;Kiangse;;181;;191;220
Helmick_Milton J.;;;Western;Stanford;California;;;;;1907;1908;;4;1905;1910;5;1883-1908;Bachelor;Law;1935;;U.S. Court for China;;Court;Court;China;Shanghai;Kiangse;;181;;191;220
Hillhouse_Francis Betts;;;Western;Yale;Connecticut;B.A.;Bachelor;Humanities;Arts;1925;1925;;1;1925;1925;0;1919-1935;Bachelor;Humanities;;;National Aniline & Chemical Company;;Company;Chemical;China;Shanghai;Museum;;88;;191;220
Hipps_J.B.;;;Western;Wake Forest;North Carolina;B.A.;Bachelor;Humanities;Arts;1907;1907;;2;1907;1926;19;1883-1908;Master;Humanities;;;University of Shanghai;;Education;University;China;Shanghai;Chungkung;;771;;191;220
Hipps_J.B.;;;Western;Columbia;New York;M.A.;Master;;;1926;1926;;2;1907;1926;19;1883-1908;Master;Humanities;;;University of Shanghai;;Education;University;China;Shanghai;Chungkung;;771;;191;220
Hirsh_Cal S.;;;Western;Reed;Oregon;A.B.;Bachelor;Humanities;Arts;1919;1919;;1;1919;1919;0;1919-1935;Bachelor;Humanities;;;North China Daily News;;Company;Press & Publishing;China;Shanghai;Bund;;17;;191;220
Howard_Edward P.;;;Western;California;California;;;;;1916;1916;;1;1916;1916;0;1909-1918;;;1936;Deceased;Douglas Aircraft Company, Inc.;;Company;Transportation;China;Shanghai;Canton;;51;;192;221
Howard_Hungerford B.;;;Western;Southern California;California;;;;;1922;1924;;1;1922;1924;2;1919-1935;;;;;U.S. Department of Commerce;;Foreign Government;Commerce;China;Shanghai;Canton;;51;;192;221
Howes_James Marvin;;;Western;Reed;Oregon;A.B.;Bachelor;Humanities;Arts;1915;1915;;1;1915;1915;0;1909-1918;Bachelor;Humanities;;;American Chamber of Commerce;;Organization;Business;China;Shanghai;Canton;;51;;192;221
Hoyt_Lansing;;;Western;Princeton;New Jersey;B.S.;Bachelor;Sciences;Sciences;1907;1907;;1;1907;1907;0;1883-1908;Bachelor;Sciences;1933;;Yantgze Gorge Line, Inc.;;Company;Transportation;China;Shanghai;Bund;;12;;192;221
Huizinga_Henry;;;Western;Hope College;Michigan;B.A.;Bachelor;Humanities;Arts;1893;1893;;3;1893;1907;14;1883-1908;Doctorate;Humanities;;;University of Shanghai;;Education;University;China;Shanghai;Chungkung;;771;;194;223
Huizinga_Henry;;;Western;Hope College;Michigan;M.A.;Master;;;1893;1893;;3;1893;1907;14;1883-1908;Doctorate;Humanities;;;University of Shanghai;;Education;University;China;Shanghai;Chungkung;;771;;194;223
Huizinga_Henry;;;Western;Michigan;Michigan;Ph.D.;Doctorate;Undetermined;Undetermined;1907;1907;;3;1893;1907;14;1883-1908;Doctorate;Humanities;;;University of Shanghai;;Education;University;China;Shanghai;Chungkung;;771;;194;223
Hunt_William P.;;;Western;George Washington;District of Columbia;;;;;1924;1924;;1;1924;1924;0;1919-1935;;Humanities;1933;;China Foreign Trade Corporation;;Company;Trade & Business;China;Shanghai;Yuen Ming Yuen;;133;;194;223
Huntley_Leslie Meyers;;;Western;Dartmouth;New Hampshire;A.B.;Bachelor;Humanities;Arts;1933;1933;;1;1933;1933;0;1919-1935;Bachelor;Humanities;;;National City Bank of New York;;Company;Banking;China;Shanghai;Kiukiang;;41;;194;223
Hylbert_L.C.;;;Western;Bucknell;Pennsylvania;A.B.;Bachelor;Humanities;Arts;1905;1905;;3;1905;1918;13;1883-1908;Master;Theology;1930;;;;;;China;Shanghai;Yuen Ming Yuen;;169;;194;223
Hylbert_L.C.;;;Western;Columbia;New York;A.M.;Master;Humanities;Arts;1918;1918;;3;1905;1918;13;1883-1908;Master;Theology;1930;;;;;;China;Shanghai;Yuen Ming Yuen;;169;;194;223
Hylbert_L.C.;;;Western;Crozen Theological Seminary;Pennsylvania;B.D.;Bachelor;Theology;Theology;1908;1908;;3;1905;1918;13;1883-1908;Master;Theology;1930;;;;;;China;Shanghai;Yuen Ming Yuen;;169;;194;223
Irle_K.W.;;;Western;Reed;Oregon;B.A.;Bachelor;Humanities;Arts;1920;1920;;1;1920;1920;0;1919-1935;Bachelor;Humanities;;;Swan, Culbertson & Fritz;;Company;Trade & Business;China;Shanghai;;;118;Sassoon House;194;223
Johnson_Truman R.;;;Western;Occidental;California;A.B.;Bachelor;Humanities;Arts;1917;1917;;1;1917;1917;0;1909-1918;Bachelor;Humanities;1931;;;;;;U.S.A.;;;;307;;194;223
Kelhofer_E.;;;Western;Northwestern;Illinois;B.A.;Bachelor;Humanities;Arts;1903;1903;;3;1903;1916;13;1883-1908;Master;Humanities;;;University of Shanghai;;Education;University;China;Shanghai;Chungkung;;771;;194;223
Kelhofer_E.;;;Western;Chicago;Illinois;M.A.;Master;;;1916;1916;;3;1903;1916;13;1883-1908;Master;Humanities;;;University of Shanghai;;Education;University;China;Shanghai;Chungkung;;771;;194;223
Kelhofer_E.;;;Western;Northwestern;Illinois;Ph.B.;Bachelor;Humanities;Philosophy;1903;1903;;3;1903;1916;13;1883-1908;Master;Humanities;;;University of Shanghai;;Education;University;China;Shanghai;Chungkung;;771;;194;223
Kops_Paul F. de Bruyn;;;Western;George Washington;District of Columbia;LL.B.;Bachelor;Law;Law;1928;1928;;2;1922;1928;6;1919-1935;Bachelor;Law;;;;;;;China;Shanghai;;;208;Hamilton House;195;224
Kops_Paul F. de Bruyn;;;Western;North Dakota;North Dakota;;;;;1922;1925;;2;1922;1928;6;1919-1935;Bachelor;Law;;;;;;;China;Shanghai;;;208;Hamilton House;195;224
Laidlaw_Ashton;;;Western;California;California;D.D.S.;Doctorate;Medicine;Dental Surgery;1927;1927;;1;1927;1927;0;1919-1935;Doctorate;Medicine;;;;;;;China;Shanghai;;;210;Sassoon House;196;225
Lockhart_Charles M.;;;Western;Purdue;Indiana;B.S.E.E.;Bachelor;Engineering;Electrical Engineering;1923;1923;;1;1923;1923;0;1919-1935;Bachelor;Engineering;;;Shanghai Power Company;;Company;Electrical;China;Shanghai;Nanking;;181;;199;228
Lockhart_Oliver C.;;;Western;Indiana;Indiana;A.B.;Bachelor;Humanities;Arts;1903;1903;;3;1903;1907;4;1883-1908;Doctorate;Humanities;;;Salt Revenue Administration;;Central Government;Administration;China;Shanghai;Bund;;18;;199;228
Lockhart_Oliver C.;;;Western;Indiana;Indiana;A.M.;Master;Humanities;Arts;1905;1905;;3;1903;1907;4;1883-1908;Doctorate;Humanities;;;Salt Revenue Administration;;Central Government;Administration;China;Shanghai;Bund;;18;;199;228
Lockhart_Oliver C.;;;Western;Cornell;New York;Ph.D.;Doctorate;Undetermined;Undetermined;1907;1907;;3;1903;1907;4;1883-1908;Doctorate;Humanities;;;Salt Revenue Administration;;Central Government;Administration;China;Shanghai;Bund;;18;;199;228
Lockwood_William W.;;;Western;Harvard;Massachusetts;M.A.;Master;;;1928;1928;;2;1898;1928;30;1883-1908;Master;Humanities;;;Young Men's Christian Association;Y.M.C.A. National Committee;Organization;Religious;China;Shanghai;Museum;;131;;199;228
Lockwood_William W.;;;Western;DePauw;Indiana;Ph.B.;Bachelor;Humanities;Philosophy;1898;1898;;2;1898;1928;30;1883-1908;Master;Humanities;;;Young Men's Christian Association;Y.M.C.A. National Committee;Organization;Religious;China;Shanghai;Museum;;131;;199;228
Loeser_Arthur E.;;;Western;Naval Academy (Annapolis);Maryland;B.S.;Bachelor;Sciences;Sciences;1927;1927;;1;1927;1927;0;1919-1935;Bachelor;Sciences;1932;;;;;;U.S.A.;;;;;;199;228
Logan_Tracy H.;;;Western;Princeton;New Jersey;;;;;1929;1929;;1;1929;1929;0;1919-1935;Bachelor;;;;Associated Mission Treasurer;;Organization;Religious;China;Shanghai;Yuen Ming Yuen;;169;;199;228
Luccock_Emory W.;;;Western;Wabash;Indiana;A.B.;Bachelor;Humanities;Arts;1916;1916;;5;1916;1935;19;1909-1918;Doctorate;Theology;;;Community Church;;Organization;Religious;China;Shanghai;Petain;;53;;200;229
Luccock_Emory W.;;;Western;McCormick Seminary;Illinois;B.D.;Bachelor;Theology;Theology;1931;1931;;5;1916;1935;19;1909-1918;Doctorate;Theology;;;Community Church;;Organization;Religious;China;Shanghai;Petain;;53;;200;229
Luccock_Emory W.;;;Western;Wabash;Indiana;D.D.;Doctorate;Theology;Theology;1934;1934;;5;1916;1935;19;1909-1918;Doctorate;Theology;;;Community Church;;Organization;Religious;China;Shanghai;Petain;;53;;200;229
Luccock_Emory W.;;;Western;Wooster;Ohio;D.D.;Doctorate;Theology;Theology;1935;1935;;5;1916;1935;19;1909-1918;Doctorate;Theology;;;Community Church;;Organization;Religious;China;Shanghai;Petain;;53;;200;229
Luccock_Emory W.;;;Western;Northwestern;Illinois;;;;;1918;1919;;5;1916;1935;19;1909-1918;Doctorate;Theology;;;Community Church;;Organization;Religious;China;Shanghai;Petain;;53;;200;229
Lurton_N.E.;;;Western;Benton;;LL.M.;Master;Law;Law;1910;1910;;1;1910;1910;0;1909-1918;Master;Law;;;;;;;China;Shanghai;Szechuen;;330;;200;229
Lutey_Kent;;;Western;Pennsylvania;Pennsylvania;;;;;1920;1924;;1;1920;1924;4;1919-1935;Master;;;;Henningsen Produce Company;;Company;Food;China;Shanghai;Sawgin;;250;;200;229
MacKinnon_Joseph A.;;;Western;Harvard;Massachusetts;A.B.;Bachelor;Humanities;Arts;1927;1927;;1;1927;1927;0;1919-1935;Bachelor;Humanities;1936;;Haskins & Sells;;Company;Building & Real estate;China;Shanghai;Szechuen;;320;;201;230
Marchman_William R.;;;Western;Washington & Lee;Virginia;A.B.;Bachelor;Humanities;Arts;1928;1928;;1;1928;1928;0;1919-1935;Bachelor;Humanities;;;National City Bank of New York;;Company;Banking;China;Shanghai;Kiukiang;;41;;201;230
Marcus_Morey;;;Western;Michigan;Michigan;A.B.;Bachelor;Humanities;Arts;1928;1928;;1;1928;1928;0;1919-1935;Bachelor;Humanities;;;Metro-Goldwyn-Mayer;;Company;Movie;China;Shanghai;;;138;Embankment building;201;230
Martin_Paul;;;Western;Butler;Indiana;B.S.;Bachelor;Sciences;Sciences;1895;1895;;2;1895;1900;5;1883-1908;Doctorate;Medicine;;;;;;;China;Shanghai;;;201;Sassoon House;201;230
Martin_Paul;;;Western;Columbia;New York;M.D.;Doctorate;Medicine;Medicine;1900;1900;;2;1895;1900;5;1883-1908;Doctorate;Medicine;;;;;;;China;Shanghai;;;201;Sassoon House;201;230
McCracken_J.C.;;;Western;Cooper;New Jersey;B.S.;Bachelor;Sciences;Sciences;1897;1897;;3;1897;1927;30;1883-1908;Doctorate;Medicine;;;St. Luke's Hospital;;Health institution;Hospital;China;Shanghai;Seward;;177;;201;230
McCracken_J.C.;;;Western;Pennsylvania;Pennsylvania;D.Sc.;Doctorate;Sciences;Sciences;1927;1927;;3;1897;1927;30;1883-1908;Doctorate;Medicine;;;St. Luke's Hospital;;Health institution;Hospital;China;Shanghai;Seward;;177;;201;230
McCracken_J.C.;;;Western;Pennsylvania;Pennsylvania;M.D.;Doctorate;Medicine;Medicine;1901;1901;;3;1897;1927;30;1883-1908;Doctorate;Medicine;;;St. Luke's Hospital;;Health institution;Hospital;China;Shanghai;Seward;;177;;201;230
McIntosch_Melville .E;;;Western;California;California;B.S.;Bachelor;Sciences;Sciences;1926;1926;;1;1926;1926;0;1919-1935;Bachelor;Sciences;;;Andersen, Meyer & Company;;Company;Engineering;China;Shanghai;Yuen Ming Yuen;;21;;201;230
Mead_L.J.;;;Western;Cornell;New York;B.S.;Bachelor;Sciences;Sciences;1916;1916;;1;1916;1916;0;1909-1918;Bachelor;Sciences;1933;;Standard Vacuum Oil Company;;Company;Chemical;China;Shanghai;Canton;;94;;201;230
Meilman_Samuel L.;;;Western;Cornell;New York;A.B.;Bachelor;Humanities;Arts;1932;1932;;2;1932;1934;2;1919-1935;Master;Business & Commerce;;;Shanghai Telephone Company;;Company;Communication;China;Shanghai;Kiangse;;232;;201;230
Meilman_Samuel L.;;;Western;Harvard;Massachusetts;M.B.A.;Master;Business & Commerce;Business Administration;1934;1934;;2;1932;1934;2;1919-1935;Master;Business & Commerce;;;Shanghai Telephone Company;;Company;Communication;China;Shanghai;Kiangse;;232;;201;230
Miller_H.P.;;;Western;Nebraska;Nebraska;B.S.;Bachelor;Sciences;Sciences;1916;1916;;1;1916;1916;0;1909-1918;Bachelor;Sciences;1933;;;;;;U.S.A.;;;;;;201;230
Mitchell_Myron Atwood;;;Western;Maine;Maine;;;;;1919;1919;;1;1919;1919;0;1919-1935;;Humanities;;;Standard Vacuum Oil Company;;Company;Chemical;China;Shanghai;Canton;;94;;202;231
Mokrejs_J. John;;;Western;Wisconsin;Wisconsin;B.A.;Bachelor;Humanities;Arts;1923;1923;;1;1923;1923;0;1919-1935;Bachelor;Humanities;;;China General Edison Company;;Company;Electrical;China;Shanghai;Robison;;140;;202;231
Morrison_C.B.;;;Western;Pennsylvania State;Pennsylvania;B.S.;Bachelor;Sciences;Sciences;1911;1911;;1;1911;1911;0;1909-1918;Bachelor;Sciences;1933;;York Shipley, Inc.;;Company;Mechanical;China;Shanghai;Jinkee;;81;;202;231
Murphy_H.K.;;;Western;Yale;Connecticut;B.A.;Bachelor;Humanities;Arts;1899;1899;;1;1899;1899;0;1883-1908;Bachelor;Humanities;1932;;;;;;U.S.A.;;;;;;202;231
Nance_Dana W.;;;Western;Vanderbilt;Tennessee;B.A.;Bachelor;Humanities;Arts;1925;1925;;2;1925;1929;4;1919-1935;Doctorate;Medicine;;;;;;;China;Shanghai;Canton;;51;;202;231
Nance_Dana W.;;;Western;Vanderbilt;Tennessee;M.D.;Doctorate;Medicine;Medicine;1929;1929;;2;1925;1929;4;1919-1935;Doctorate;Medicine;;;;;;;China;Shanghai;Canton;;51;;202;231
Nance_William K.;;;Western;Vanderbilt;Tennessee;B.A.;Bachelor;Humanities;Arts;1921;1921;;2;1921;1924;3;1919-1935;Doctorate;Medicine;;;;;;;China;Shanghai;Canton;;51;;202;231
Nance_William K.;;;Western;Vanderbilt;Tennessee;M.D.;Doctorate;Medicine;Medicine;1924;1924;;2;1921;1924;3;1919-1935;Doctorate;Medicine;;;;;;;China;Shanghai;Canton;;51;;202;231
Neprud_Carl;;;Western;Wisconsin;Wisconsin;B.A.;Bachelor;Humanities;Arts;1912;1912;;2;1912;1927;15;1909-1918;Master;Humanities;1932;;Chinese Maritime Customs;;Central Government;Administration;China;Shanghai;Bund;;13;;202;231
Neprud_Carl;;;Western;Wisconsin;Wisconsin;M.A.;Master;;;1927;1927;;2;1912;1927;15;1909-1918;Master;Humanities;1932;;Chinese Maritime Customs;;Central Government;Administration;China;Shanghai;Bund;;13;;202;231
Newell_Ralph P.;;;Western;Dartmouth;New Hampshire;B.S.;Bachelor;Sciences;Sciences;1924;1924;;1;1924;1924;0;1919-1935;Bachelor;Sciences;;;National City Bank of New York;;Company;Banking;China;Shanghai;Kiukiang;;41;;202;231
Nichols_Charles A._Jr.;;;Western;Princeton;New Jersey;A.B.;Bachelor;Humanities;Arts;1923;1923;;1;1923;1923;0;1919-1935;Bachelor;Humanities;;;Standard Vacuum Oil Company;;Company;Chemical;China;Shanghai;Canton;;94;;202;231
Nichols_Ralph B.;;;Western;Wesleyan;Connecticut;B.S.;Bachelor;Sciences;Sciences;1913;1913;;1;1913;1913;0;1909-1918;Bachelor;Sciences;1932;;Sun Life Assurance Company;;Company;Insurance;China;Shanghai;Szechuen;;218;;203;232
Painter_Wilfred L.;;;Western;Washington;Washington;;;;;1924;1929;;1;1924;1929;5;1919-1935;;;;;Painter & Company, W.L.;;Company;Company;China;Shanghai;Szechuen;;668;;203;232
Perkins_James E.;;;Western;California;California;A.B.;Bachelor;Humanities;Arts;1921;1921;;1;1921;1921;0;1919-1935;Bachelor;Humanities;;;Paramount Films of China;;Company;Movie;China;Shanghai;Museum;;152;;203;232
Pharis_LeRoy M.;;;Western;Syracuse;New York;C.E.;Certificate;Engineering;Engineering;1907;1907;;1;1907;1907;0;1883-1908;Certificate;Engineering;1935;;Shanghai Power Company;;Company;Electrical;China;Shanghai;Nanking;;181;;203;232
Potter_John S.;;;Western;Western University of Pennsylvania;Pennsylvania;;;;;1903;1903;;1;1903;1903;0;1883-1908;;;;;China Realty Company;;Company;Building & Real estate;China;Shanghai;Szechuen;;290;;204;233
Powell_John B.;;;Western;Missouri;Missouri;B.S.J.;Bachelor;Law;Law;1910;1910;;1;1910;1910;0;1909-1918;Bachelor;Law;;;China Weekly Review;;Company;Press & Publishing;China;Shanghai;Edward VII;;160;;204;233
Raven_Walter F.;;;Western;Harvard;Massachusetts;;;;;1929;1930;;2;1929;1930;1;1919-1935;Bachelor;Humanities;1933;;;;;;China;Shanghai;Haig;;799;;204;233
Raven_Walter F.;;;Western;Santa Clara;California;Ph.B.;Bachelor;Humanities;Philosophy;1929;1929;;2;1929;1930;1;1919-1935;Bachelor;Humanities;1933;;;;;;China;Shanghai;Haig;;799;;204;233
Reed_John T.S.;;;Western;Harvard;Massachusetts;A.B.;Bachelor;Humanities;Arts;1915;1915;;1;1915;1915;0;1909-1918;Bachelor;Humanities;;;National City Bank of New York;;Company;Banking;China;Shanghai;Kiukiang;;41;;204;233
Rehn_Henry J.;;;Western;Oregon State;Oregon;B.S.;Bachelor;Sciences;Sciences;1924;1924;;3;1924;1930;6;1919-1935;Doctorate;Business & Commerce;;;American Far Eastern Match Company;;Company;Chemical;China;Shanghai;Kiukiang;;20;;204;233
Rehn_Henry J.;;;Western;Oregon State;Oregon;M.B.A.;Master;Business & Commerce;Business Administration;1925;1925;;3;1924;1930;6;1919-1935;Doctorate;Business & Commerce;;;American Far Eastern Match Company;;Company;Chemical;China;Shanghai;Kiukiang;;20;;204;233
Rehn_Henry J.;;;Western;Chicago;Illinois;Ph.D.;Doctorate;Undetermined;Undetermined;1930;1930;;3;1924;1930;6;1919-1935;Doctorate;Business & Commerce;;;American Far Eastern Match Company;;Company;Chemical;China;Shanghai;Kiukiang;;20;;204;233
Rhame_John F.;;;Western;Columbia;New York;E.E.;Certificate;Engineering;Electrical Engineering;1906;1906;;1;1906;1906;0;1883-1908;Certificate;Engineering;1933;;China Electric Company;;Company;Electrical;China;Shanghai;Lay;;269;;204;233
Riddick_I.G.;;;Western;North Carolina;North Carolina;C.E.;Certificate;Engineering;Engineering;1912;1912;;1;1912;1912;0;1909-1918;Certificate;Engineering;1936;;Yee Tsoong Tobacco Company;;Company;Tobacco;China;Shanghai;Soochow;;175;;204;233
Ridgway_J.W.;;;Western;Georgetown;District of Columbia;D.D.S.;Doctorate;Medicine;Dental Surgery;1917;1917;;1;1917;1917;0;1909-1918;Doctorate;Medicine;;;;;;;China;Shanghai;Peking;;2;;204;233
Robbins_F.L.;;;Western;Massachusetts Institute of Technology;Massachusetts;;;;;1893;1894;;2;1893;1898;5;1883-1908;;;;;Andersen, Meyer & Company;;Company;Engineering;China;Shanghai;Yuen Ming Yuen;;43;;204;233
Robbins_F.L.;;;Western;Massachusetts College of Pharmacy;Massachusetts;;;;;1895;1898;;2;1893;1898;5;1883-1908;;;;;Andersen, Meyer & Company;;Company;Engineering;China;Shanghai;Yuen Ming Yuen;;43;;204;233
Roberts_Donald;;;Western;Princeton;New Jersey;B.A.;Bachelor;Humanities;Arts;1909;1909;;3;1909;1926;17;1909-1918;Master;Humanities;1933;;St. John's University;;Education;University;China;Shanghai;Jessfield;;188;;204;233
Roberts_Donald;;;Western;Harvard;Massachusetts;M.A.;Master;;;1915;1915;;3;1909;1926;17;1909-1918;Master;Humanities;1933;;St. John's University;;Education;University;China;Shanghai;Jessfield;;188;;204;233
Roberts_Donald;;;Western;Princeton;New Jersey;M.A.;Master;;;1926;1926;;3;1909;1926;17;1909-1918;Master;Humanities;1933;;St. John's University;;Education;University;China;Shanghai;Jessfield;;188;;204;233
